ID,STATE,BUSINESS_PRODUCT_ID,BUSINESS_ID,CUSTOMER_ID,ADVANCE_AMOUNT,EFFECTIVE_ADVANCE,EFFECTIVE_COLLECTION,FEE_AT_DUE,REPAYMENT_AMOUNT,DUE_DATE,CURRENCY,ADVANCE_DATE,GRACE_PERIOD_ENDS_AT,CREATED_AT,REQUESTED_AT,UPDATED_AT,PAID_AT,VERSION,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,TOTAL
ia-4fcae774-6e33-4594-bc72-a1619840a023,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,1980,1980,2200,56.54,2036.54,2022-04-27 05:00:00.000,USD,2022-02-18 06:00:00.000,2022-05-02 05:00:00.000,2022-02-18 16:54:51.678,2022-02-18 16:54:51.678,2022-04-19 21:12:16.788,2022-04-18 18:52:10.514,66,,2022-04-19 21:13:45.202 +0000,2200
ia-cb82fd51-5819-40c6-a44d-c8ba0cbf5a35,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,442.26,442.26,491.4,10.19,452.45,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:02.978,2022-02-24 22:13:02.978,2022-04-19 21:12:16.234,2022-04-18 18:52:08.706,62,,2022-04-19 21:13:45.208 +0000,491.4
ia-4e62df59-3248-4ffa-b97a-0439c8d01eb8,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,2520,2520,2800,58.05,2578.05,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:03.376,2022-02-24 22:13:03.376,2022-04-19 21:12:15.103,2022-04-18 18:52:09.890,62,,2022-04-19 21:13:45.208 +0000,2800
ia-311e707e-46b4-4fbe-963b-476204b7e4a4,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,777.6,777.6,864,17.91,795.51,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:03.760,2022-02-24 22:13:03.760,2022-04-19 21:12:14.540,2022-04-18 18:52:07.447,62,,2022-04-19 21:13:45.207 +0000,864
ia-e093940a-ff5b-42e8-8adf-f4a157d01a88,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,1074.6,1074.6,1194,24.75,1099.35,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:04.338,2022-02-24 22:13:04.338,2022-04-19 21:12:17.322,2022-04-18 18:52:11.104,62,,2022-04-19 21:13:45.051 +0000,1194
ia-fda238cf-4306-4cb9-baaf-67a2868463ad,paid,5a16a837-db4a-48ee-8280-74e713ab4c6a,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,21383.29,21383.29,21705,321.71,21705,2022-04-13 05:00:00.000,USD,2022-02-22 06:00:00.000,2022-04-18 05:00:00.000,2022-02-22 04:21:01.554,2022-02-22 04:21:01.554,2022-04-19 18:39:25.843,2022-04-19 18:39:25.843,63,,2022-04-19 18:43:49.404 +0000,23759.21
ia-abbb0da1-d019-4aa4-85f1-ea7c82141bde,paid,fb036c59-6d95-4beb-9d8d-f9a801755e48,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,13102.56,13102.56,13420.58,318.02,13420.58,2022-04-14 05:00:00.000,USD,2022-01-19 06:00:00.000,2022-04-19 05:00:00.000,2022-01-15 01:17:49.187,2022-01-15 01:17:49.187,2022-04-19 18:39:26.707,2022-04-19 18:39:26.707,98,,2022-04-19 18:43:49.401 +0000,14558.4
ia-5519426c-a623-4526-bf47-3a3807fb0730,paid,123a6d9f-b3e0-477f-85f8-45d732055436,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,55524.41,55524.41,56359.77,835.36,56359.77,2022-04-13 05:00:00.000,USD,2022-02-22 06:00:00.000,2022-04-18 05:00:00.000,2022-02-22 04:21:03.008,2022-02-22 04:21:03.008,2022-04-19 18:39:25.244,2022-04-19 18:39:25.244,64,,2022-04-19 18:43:49.403 +0000,61693.79
ia-af8151a2-5df7-4fb3-9d9f-64621313f787,paid,recfBK9ie2kbvTlGS,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,11872.98,11872.98,12147.02,128.49,12001.47,2022-03-14 06:00:00.000,USD,2022-02-17 06:00:00.000,2022-03-19 06:00:00.000,2022-02-17 00:10:05.590,2022-02-17 00:10:05.590,2022-04-19 19:14:51.602,2022-04-19 19:14:51.602,68,,2022-04-19 19:28:47.509 +0000,13192.2
ia-3b698fac-cc8b-477e-a1f9-277214cb4457,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,72,72,80,1.17,73.17,2022-04-11 21:26:02.000,USD,2022-03-03 06:00:00.000,2022-04-16 21:26:02.000,2022-03-03 23:56:42.067,2022-03-03 23:56:42.067,2022-04-19 20:52:49.053,2022-04-18 18:50:33.916,53,,2022-04-19 20:58:49.840 +0000,80
ia-31aefd41-cdc9-4eae-a3a5-54606e2bb2f8,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,7.2,7.2,8,0.12,7.32,2022-04-12 18:14:28.000,USD,2022-03-03 06:00:00.000,2022-04-17 18:14:28.000,2022-03-03 23:56:42.326,2022-03-03 23:56:42.326,2022-04-19 20:52:53.315,2022-04-18 18:50:33.305,53,,2022-04-19 20:58:49.850 +0000,8
ia-3dbbd136-f514-45b3-95c5-1d9c56058aae,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,3579.3,3579.3,3977,83.97,3663.27,2022-04-15 05:00:00.000,USD,2022-02-18 06:00:00.000,2022-04-20 05:00:00.000,2022-02-18 16:54:52.830,2022-02-18 16:54:52.830,2022-04-19 20:52:54.305,2022-04-18 18:50:39.667,65,,2022-04-19 20:58:49.853 +0000,3977
ia-f4dd1b15-3787-4fa8-8fb3-c8d2c4b0565f,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,2041.2,2041.2,2268,47.89,2089.09,2022-04-15 05:00:00.000,USD,2022-02-18 06:00:00.000,2022-04-20 05:00:00.000,2022-02-18 16:54:51.153,2022-02-18 16:54:51.153,2022-04-19 20:53:01.125,2022-04-18 18:50:52.281,65,,2022-04-19 20:58:49.824 +0000,2268
ia-e7199633-9cf0-4bdc-9ea1-4a30c801ab31,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,495.72,495.72,550.8,9.74,505.46,2022-04-13 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-18 05:00:00.000,2022-02-24 22:13:03.228,2022-02-24 22:13:03.228,2022-04-19 20:52:49.983,2022-04-18 18:50:42.000,62,,2022-04-19 20:58:49.847 +0000,550.8
ia-a5541c4c-bb3b-4646-ac16-4e210f0ada1e,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,1179,1179,1310,27.16,1206.16,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:03.995,2022-02-24 22:13:03.995,2022-04-19 20:53:02.583,2022-04-18 18:50:50.490,63,,2022-04-19 20:58:49.833 +0000,1310
ia-2a5e9281-502e-459b-aa7b-3f06167b99e5,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,777.6,777.6,864,15.28,792.88,2022-04-13 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-18 05:00:00.000,2022-02-24 22:13:02.823,2022-02-24 22:13:02.823,2022-04-19 20:53:02.082,2022-04-18 18:50:40.263,62,,2022-04-19 20:58:49.856 +0000,864
ia-cdea04c7-2104-45df-a81c-a2344ddf26f1,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,14.22,14.22,15.8,0.28,14.5,2022-04-19 21:19:11.000,USD,2022-03-03 06:00:00.000,2022-04-24 21:19:11.000,2022-03-03 23:55:13.004,2022-03-03 23:55:13.004,2022-04-19 20:53:08.078,2022-04-18 18:50:49.888,53,,2022-04-19 20:58:49.845 +0000,15.8
ia-b625cd1b-3ee5-4fc9-8687-513eb17d40c3,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,10.8,10.8,12,0.21,11.01,2022-04-19 22:20:03.000,USD,2022-03-03 06:00:00.000,2022-04-24 22:20:03.000,2022-03-03 23:53:39.084,2022-03-03 23:53:39.084,2022-04-19 20:52:59.695,2022-04-18 18:50:59.024,54,,2022-04-19 20:58:49.833 +0000,12
ia-b0ae6abf-3649-460d-9e14-5f2163286512,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,345.6,345.6,384,6.79,352.39,2022-04-19 21:25:43.000,USD,2022-03-03 06:00:00.000,2022-04-24 21:25:43.000,2022-03-03 23:55:12.203,2022-03-03 23:55:12.203,2022-04-19 20:52:59.209,2022-04-18 18:50:43.443,53,,2022-04-19 20:58:49.847 +0000,384
ia-0f3d9071-9176-4222-abd0-22d71c783a99,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,621,621,690,12.2,633.2,2022-04-19 21:45:57.000,USD,2022-03-03 06:00:00.000,2022-04-24 21:45:57.000,2022-03-03 23:53:38.694,2022-03-03 23:53:38.694,2022-04-19 20:53:00.598,2022-04-18 18:50:54.511,53,,2022-04-19 20:58:49.846 +0000,690
ia-056c9326-4a1e-41a3-a644-47cf4e051b2f,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,135,135,150,2.65,137.65,2022-04-19 22:08:21.000,USD,2022-03-03 06:00:00.000,2022-04-24 22:08:21.000,2022-03-03 23:53:38.959,2022-03-03 23:53:38.959,2022-04-19 20:52:53.792,2022-04-18 18:50:55.564,53,,2022-04-19 20:58:49.846 +0000,150
ia-27e0922b-8765-4d13-ae60-5ef141c19401,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,2970,2970,3300,68.42,3038.42,2022-04-21 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-04-26 05:00:00.000,2022-02-24 22:13:04.602,2022-02-24 22:13:04.602,2022-04-19 20:52:55.580,2022-04-18 18:50:58.467,62,,2022-04-19 20:58:49.830 +0000,3300
ia-c3fccc30-7ee7-4ff1-a194-0f1ad631fcd5,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,164.7,164.7,183,2.75,167.45,2022-04-12 18:38:33.000,USD,2022-03-03 06:00:00.000,2022-04-17 18:38:33.000,2022-03-03 23:55:12.589,2022-03-03 23:55:12.589,2022-04-19 20:53:00.158,2022-04-18 18:50:38.383,54,,2022-04-19 20:58:49.834 +0000,183
ia-0627ec7e-83cc-4fc8-95f1-92d47cfc93fc,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,57.6,57.6,64,1.13,58.73,2022-04-19 21:43:23.000,USD,2022-03-03 06:00:00.000,2022-04-24 21:43:23.000,2022-03-03 23:53:38.556,2022-03-03 23:53:38.556,2022-04-19 20:52:56.474,2022-04-18 18:51:00.088,53,,2022-04-19 20:58:49.843 +0000,64
ia-e17ab4b7-aef8-4244-93b9-6b9b1c85d36e,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,72.45,72.45,80.5,1.42,73.87,2022-04-19 22:34:23.000,USD,2022-03-03 06:00:00.000,2022-04-24 22:34:23.000,2022-03-03 23:53:39.207,2022-03-03 23:53:39.207,2022-04-19 20:52:58.774,2022-04-18 18:51:00.632,53,,2022-04-19 20:58:49.854 +0000,80.5
ia-57d99664-c374-457a-a7d4-a1e6f9b5bf55,settlementCompleted,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,79.2,79.2,88,1.32,80.52,2022-04-12 17:51:57.000,USD,2022-03-03 06:00:00.000,2022-04-17 17:51:57.000,2022-03-03 23:56:42.198,2022-03-03 23:56:42.198,2022-04-19 20:53:05.230,2022-04-18 18:50:44.062,54,,2022-04-19 20:58:49.829 +0000,88
ia-e22baa35-69a4-4c16-99e9-a667cf653cbf,settlementCompleted,9e27bdb3-7929-4954-ab4e-1c0646fdd675,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,49322.14,49322.14,54802.38,1100.24,50422.38,2022-05-04 05:00:00.000,USD,2022-02-23 06:00:00.000,2022-05-09 05:00:00.000,2022-02-23 19:31:40.373,2022-02-23 19:31:40.373,2022-04-21 17:39:49.320,2022-04-06 18:13:21.740,53,,2022-04-21 17:43:49.865 +0000,54802.38
ia-177d44a0-dcab-488d-924e-40528b84cc77,settlementCompleted,9e27bdb3-7929-4954-ab4e-1c0646fdd675,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,49901.23,49901.23,55445.81,1113.16,51014.39,2022-05-04 05:00:00.000,USD,2022-02-23 06:00:00.000,2022-05-09 05:00:00.000,2022-02-23 19:33:23.305,2022-02-23 19:33:23.305,2022-04-21 17:39:48.146,2022-04-06 18:13:22.687,53,,2022-04-21 17:43:49.868 +0000,55445.81
ia-7604aa4d-7d27-4714-bc13-48a1df3e446f,settlementCompleted,9e27bdb3-7929-4954-ab4e-1c0646fdd675,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,49881.27,49881.27,55423.63,1112.71,50993.98,2022-05-04 05:00:00.000,USD,2022-02-23 06:00:00.000,2022-05-09 05:00:00.000,2022-02-23 19:32:34.693,2022-02-23 19:32:34.693,2022-04-21 17:39:48.728,2022-04-06 18:13:22.218,53,,2022-04-21 17:43:49.879 +0000,55423.63
ia-d7d90f53-b606-468a-994c-dda2a0ba25d0,settlementCompleted,9e27bdb3-7929-4954-ab4e-1c0646fdd675,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,49883.76,49883.76,55426.4,1112.77,50996.53,2022-05-06 05:00:00.000,USD,2022-02-25 06:00:00.000,2022-05-11 05:00:00.000,2022-02-25 18:20:24.792,2022-02-25 18:20:24.792,2022-04-21 17:39:40.917,2022-04-06 18:13:23.089,48,,2022-04-21 17:43:49.880 +0000,55426.4
ia-d1d2eda7-6ad9-4eca-9814-751c36cc37cf,paid,recbK7HJmM0lgEmgG,OCTGQ52WXI,8be46e08-19b3-4d97-9af0-0d9e0a915be3,3024.38,3024.38,3103.01,90.42,3114.8,2022-03-19 06:00:00.000,USD,2022-01-24 06:00:00.000,2022-03-24 06:00:00.000,2022-01-19 17:16:06.406,2022-01-19 17:16:06.406,2022-04-22 00:36:39.779,2022-04-22 00:36:39.779,66,,2022-04-22 00:43:49.167 +0000,3558.1
ia-8d35b8c7-e95a-4de8-9c85-22165d11704e,paid,recbK7HJmM0lgEmgG,OCTGQ52WXI,8be46e08-19b3-4d97-9af0-0d9e0a915be3,216.75,216.75,217.62,5.87,222.62,2022-03-14 06:00:00.000,USD,2022-01-24 06:00:00.000,2022-03-19 06:00:00.000,2022-01-17 22:45:48.315,2022-01-17 22:45:48.315,2022-04-22 00:36:00.331,2022-04-22 00:36:00.331,61,,2022-04-22 00:43:49.167 +0000,255
ia-3b6a4d74-5ac7-498f-9ca9-95ed10ab0c1b,paid,9aa683ff-a91e-42ca-8e46-6c302c2e032f,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,49703.03,49703.03,50255.57,552.28,50255.31,2022-03-31 06:00:00.000,USD,2022-02-22 06:00:00.000,2022-04-05 06:00:00.000,2022-02-22 04:21:03.915,2022-02-22 04:21:03.915,2022-04-25 18:22:54.222,2022-04-25 18:22:54.222,57,,2022-04-25 18:28:48.037 +0000,55225.59
ia-738fe44a-ebb7-4034-903d-bbe10dbee564,paid,de9642cb-32db-43ee-b9cd-ebef598a528f,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,14233.92,14233.92,14396.84,162.46,14396.38,2022-04-01 06:00:00.000,USD,2022-02-22 06:00:00.000,2022-04-06 06:00:00.000,2022-02-22 03:59:13.131,2022-02-22 03:59:13.131,2022-04-25 18:22:52.765,2022-04-25 18:22:52.765,59,,2022-04-25 18:28:48.038 +0000,15815.47
ia-2239d609-bff7-4cd6-9c87-b6c761f7c389,paid,66d5d538-cbdf-4302-a545-f553e532db93,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,39062.3,39062.3,39833.27,768.53,39830.83,2022-02-17 06:00:00.000,USD,2021-12-30 23:43:44.563,2022-02-22 06:00:00.000,2021-12-30 06:00:00.000,2021-12-30 06:00:00.000,2022-04-25 18:22:53.648,2022-04-25 18:22:53.648,100,,2022-04-25 18:28:48.033 +0000,43402.56
ia-074deafd-cc04-4027-b8f1-cf47b0ff91c7,paid,66d5d538-cbdf-4302-a545-f553e532db93,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,83052.29,83052.29,85873.08,2820.79,85873.08,2022-04-19 05:00:00.000,USD,2022-01-25 06:00:00.000,2022-04-24 05:00:00.000,2022-01-24 23:08:17.439,2022-01-24 23:08:17.439,2022-04-25 18:22:51.329,2022-04-25 18:22:51.329,98,,2022-04-25 18:28:48.029 +0000,92280.32
ia-ade1ba58-f3e6-4c72-879c-b206861a4936,paid,9aa683ff-a91e-42ca-8e46-6c302c2e032f,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,48605.46,48605.46,49365.07,759.61,49365.07,2022-04-19 05:00:00.000,USD,2022-03-11 06:00:00.000,2022-04-24 05:00:00.000,2022-03-11 03:29:51.303,2022-03-11 03:29:51.303,2022-04-25 18:22:50.457,2022-04-25 18:22:50.457,50,,2022-04-25 18:28:48.037 +0000,54006.07
ia-bb524646-1856-439b-a267-af077f2a0187,paid,fb036c59-6d95-4beb-9d8d-f9a801755e48,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,8201.25,8201.25,8405.05,203.8,8405.05,2022-04-16 05:00:00.000,USD,2022-01-19 06:00:00.000,2022-04-21 05:00:00.000,2022-01-15 01:28:18.375,2022-01-15 01:28:18.375,2022-04-25 18:17:22.614,2022-04-25 18:17:22.614,102,,2022-04-25 18:28:48.038 +0000,9112.5
ia-33545195-7929-4f6e-b230-35632148202a,paid,de9642cb-32db-43ee-b9cd-ebef598a528f,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,2255.04,2255.04,2303.07,48.03,2303.07,2022-04-18 05:00:00.000,USD,2022-02-24 06:00:00.000,2022-04-23 05:00:00.000,2022-02-24 17:15:22.118,2022-02-24 17:15:22.118,2022-04-25 18:22:48.268,2022-04-25 18:22:48.268,66,,2022-04-25 18:28:48.036 +0000,2505.6
ia-a4233551-12a8-49b9-8280-6de400e4cd13,paid,cbbb0201-9d09-4242-93d8-72e63a57b586,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,19275.3,19275.3,19929.97,654.67,19929.97,2022-04-19 05:00:00.000,USD,2022-01-25 06:00:00.000,2022-04-24 05:00:00.000,2022-01-24 23:08:17.540,2022-01-24 23:08:17.540,2022-04-25 18:22:52.198,2022-04-25 18:22:52.198,98,,2022-04-25 18:28:48.032 +0000,21417
ia-27ee7ee2-6ad2-4aae-a4f2-6a0afec97b1a,paid,fb036c59-6d95-4beb-9d8d-f9a801755e48,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,1158.41,1158.41,1187.2,28.79,1187.2,2022-04-16 05:00:00.000,USD,2022-01-19 06:00:00.000,2022-04-21 05:00:00.000,2022-01-15 01:41:47.088,2022-01-15 01:41:47.088,2022-04-25 18:17:21.657,2022-04-25 18:17:21.657,103,,2022-04-25 18:28:48.030 +0000,1287.12
ia-3abf5f95-4569-43c6-84b0-6ab34f496144,paid,de9642cb-32db-43ee-b9cd-ebef598a528f,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,11066.4,11066.4,11302.09,235.69,11302.09,2022-04-18 05:00:00.000,USD,2022-02-24 06:00:00.000,2022-04-23 05:00:00.000,2022-02-24 17:15:21.986,2022-02-24 17:15:21.986,2022-04-25 18:22:49.940,2022-04-25 18:22:49.940,66,,2022-04-25 18:28:48.031 +0000,12296
ia-3f438021-323e-4b94-a40a-d9cf1673843b,settlementCompleted,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,46765.03,46765.03,51961.14,987.96,47752.99,2022-05-24 05:00:00.000,USD,2022-03-15 22:48:47.387,2022-05-29 05:00:00.000,2022-03-15 21:06:22.510,2022-03-15 21:06:22.510,2022-04-25 22:56:20.766,2022-04-22 22:19:36.184,47,,2022-04-25 22:58:46.992 +0000,51961.14
ia-7a9d598f-014c-4e35-8410-78276e0a9d6d,settlementCompleted,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,38982.83,38982.83,43314.25,823.56,39806.39,2022-05-04 05:00:00.000,USD,2022-02-23 06:00:00.000,2022-05-09 05:00:00.000,2022-02-23 20:28:06.565,2022-02-23 20:28:06.565,2022-04-25 22:56:21.470,2022-04-22 22:19:35.678,68,,2022-04-25 22:58:46.995 +0000,43314.25
ia-68cea1f0-9e35-4ee6-8eca-3b6a26c9e496,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,722.5,722.5,793.59,27.44,749.94,2022-02-06 06:00:00.000,USD,2021-12-07 18:17:00.000,2022-02-11 06:00:00.000,2021-12-06 06:00:00.000,2021-12-06 06:00:00.000,2022-04-25 23:23:03.528,2022-04-25 23:23:03.528,149,,2022-04-25 23:28:46.166 +0000,850
ia-2e969180-d98c-49b5-a1b7-434d47953d5c,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,404.6,404.6,437.89,17.69,422.29,2022-03-06 06:00:00.000,USD,2022-01-06 18:32:00.000,2022-03-11 06:00:00.000,2022-01-06 06:00:00.000,2022-01-06 06:00:00.000,2022-04-25 23:23:21.516,2022-04-25 23:23:21.516,116,,2022-04-25 23:28:46.171 +0000,476
ia-fbe8f046-a136-41b0-ac69-e6cf3fdba1a6,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,404.6,404.6,444.41,15.37,419.97,2022-02-06 06:00:00.000,USD,2021-12-07 18:17:00.000,2022-02-11 06:00:00.000,2021-12-06 06:00:00.000,2021-12-06 06:00:00.000,2022-04-25 23:23:01.307,2022-04-25 23:23:01.307,151,,2022-04-25 23:28:46.191 +0000,476
ia-8d4c17c6-9c21-46e9-a0ad-ceca6816501a,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,4043.45,4043.45,4376.13,176.81,4220.26,2022-03-06 06:00:00.000,USD,2022-01-06 18:32:00.000,2022-03-11 06:00:00.000,2022-01-06 06:00:00.000,2022-01-06 06:00:00.000,2022-04-25 23:23:17.185,2022-04-25 23:23:17.185,117,,2022-04-25 23:28:46.167 +0000,4757
ia-d48cd843-d7e8-43a2-9e1f-0b750af01c91,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,722.5,722.5,788.04,26.52,749.02,2022-02-14 06:00:00.000,USD,2021-12-17 18:45:00.000,2022-02-19 06:00:00.000,2021-12-16 06:00:00.000,2021-12-16 06:00:00.000,2022-04-25 23:23:28.608,2022-04-25 23:23:28.608,133,,2022-04-25 23:28:46.173 +0000,850
ia-b63cbc50-df8d-4fb7-b3f8-877f226adb26,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,722.5,722.5,793.59,27.44,749.94,2022-02-06 06:00:00.000,USD,2021-12-07 18:17:00.000,2022-02-11 06:00:00.000,2021-12-06 06:00:00.000,2021-12-06 06:00:00.000,2022-04-25 23:23:22.786,2022-04-25 23:23:22.786,150,,2022-04-25 23:28:46.173 +0000,850
ia-9412ce5a-ff24-41c7-82b2-6ce1cbdd1e72,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,404.6,404.6,444.41,15.37,419.97,2022-02-06 06:00:00.000,USD,2021-12-07 18:17:00.000,2022-02-11 06:00:00.000,2021-12-06 06:00:00.000,2021-12-06 06:00:00.000,2022-04-25 23:23:12.520,2022-04-25 23:23:12.520,154,,2022-04-25 23:28:46.171 +0000,476
ia-828625e4-12b2-47f2-a6c5-5a75acc943a3,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,722.5,722.5,781.94,31.59,754.09,2022-03-06 06:00:00.000,USD,2022-01-06 18:32:00.000,2022-03-11 06:00:00.000,2022-01-06 06:00:00.000,2022-01-06 06:00:00.000,2022-04-25 23:23:27.512,2022-04-25 23:23:27.512,116,,2022-04-25 23:28:46.174 +0000,850
ia-171a9eec-97a7-4376-a2bf-8b7ef1326f89,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,4455.72,4455.72,4884.1,181.36,4637.08,2022-01-26 06:00:00.000,USD,2021-12-02 22:45:35.017,2022-01-31 06:00:00.000,2021-11-30 06:00:00.000,2021-11-30 06:00:00.000,2022-04-25 23:23:14.863,2022-04-25 23:23:14.863,156,,2022-04-25 23:28:46.170 +0000,5242.02
ia-19dd4241-0691-4fc6-991f-23428086a1fe,paid,recbKcADxtGRql2Ad,DPYFWQQ1GE,c8d84613-e410-4f17-baed-2fb6ffc4ffed,722.5,722.5,781.94,31.59,754.09,2022-03-06 06:00:00.000,USD,2022-01-06 18:32:00.000,2022-03-11 06:00:00.000,2022-01-06 06:00:00.000,2022-01-06 06:00:00.000,2022-04-25 23:23:23.755,2022-04-25 23:23:23.755,118,,2022-04-25 23:28:46.172 +0000,850
